,event_date,provider_account,total_price,total_price_usd,facebook-ads,google-ads,tiktok-ads,pinterest-ads,snapchat-ads,amazon
0,2022-03-13,beauty_shop_2,312611.310000000,312611.310000000,83296.790000000,29218.694469000,1540.650000000,2827.674633000,0,0
0,2022-03-14,beauty_shop_2,272685.100000000,272685.100000000,81513.710000000,26557.047646000,960.360000000,2805.348402000,0,0
0,2022-03-15,beauty_shop_2,312121.230000000,312121.230000000,79511.300000000,27851.119042000,1396.170000000,4570.240354000,0,0
0,2022-03-16,beauty_shop_2,303356.910000000,303356.910000000,73495.670000000,28971.924881000,1936.310000000,2800.000000000,0,0
0,2022-03-17,beauty_shop_2,315465.240000000,315465.240000000,76417.360000000,25901.971465000,0,3077.844273000,0,0
0,2022-03-18,beauty_shop_2,304830.210000000,304830.210000000,78410.270000000,23945.876545000,2691.750000000,2829.726867000,0,0
0,2022-03-19,beauty_shop_2,301173.960000000,301173.960000000,75889.000000000,27595.038209000,2624.970000000,4168.001093000,0,0
0,2022-03-20,beauty_shop_2,333100.600000000,333100.600000000,78190.690000000,31904.486819000,2694.470000000,2800.000000000,0,0
0,2022-03-21,beauty_shop_2,313549.400000000,313549.400000000,78203.870000000,29121.405639000,2572.250000000,3039.880050000,0,0
0,2022-03-22,beauty_shop_2,314218.640000000,314218.640000000,76680.900000000,26800.704463000,0,2800.066041000,0,0
0,2022-03-23,beauty_shop_2,436421.970000000,436421.970000000,92124.720000000,30781.276753000,3341.820000000,2815.968802000,0,0
0,2022-03-24,beauty_shop_2,512561.790000000,512561.790000000,94238.000000000,33225.522561000,2487.530000000,2680.029287000,0,0
0,2022-03-25,beauty_shop_2,432042.350000000,432042.350000000,91948.400000000,34447.947176000,2799.870000000,2600.039176000,0,0
0,2022-03-26,beauty_shop_2,453997.180000000,453997.180000000,89378.570000000,38394.556156000,2798.630000000,2600.000000000,0,0
0,2022-03-27,beauty_shop_2,479414.420000000,479414.420000000,88164.320000000,43097.167504000,2799.540000000,2600.000000000,0,0
0,2022-03-28,beauty_shop_2,550446.000000000,550446.000000000,84235.160000000,32687.676089000,2549.010000000,2746.947601000,0,0
0,2022-03-29,beauty_shop_2,319423.570000000,319423.570000000,86068.670000000,31025.287856000,2550.000000000,2744.485275000,0,0
0,2022-03-30,beauty_shop_2,376416.380000000,376416.380000000,81453.680000000,30088.919818000,2849.400000000,2760.801635000,0,0
0,2022-03-31,beauty_shop_2,288770.650000000,288770.650000000,85370.610000000,30735.458001000,3199.270000000,2650.535818000,0,0
0,2022-04-01,beauty_shop_2,365318.820000000,365318.820000000,87477.520000000,33125.258019000,2903.780000000,2650.058961000,0,0
0,2022-04-02,beauty_shop_2,431084.400000000,431084.400000000,86349.960000000,33955.084475000,2937.010000000,2987.989682000,0,0
0,2022-04-03,beauty_shop_2,471730.740000000,471730.740000000,91856.990000000,36858.011313000,2722.630000000,2873.696799000,0,0
0,2022-04-04,beauty_shop_2,323377.140000000,323377.140000000,70219.680000000,32431.425549000,2275.130000000,2850.000000000,0,0
0,2022-04-05,beauty_shop_2,309601.010000000,309601.010000000,66418.270000000,29235.042778000,2260.410000000,2393.054624000,0,0
0,2022-04-06,beauty_shop_2,297223.930000000,297223.930000000,64690.480000000,28070.432277000,2496.890000000,2327.721837000,0,0
0,2022-04-07,beauty_shop_2,272556.740000000,272556.740000000,65153.750000000,26154.793154000,2569.510000000,2618.790887000,0,0
0,2022-04-08,beauty_shop_2,258192.650000000,258192.650000000,61575.680000000,23341.721192000,2669.540000000,2819.044156000,0,0
0,2022-04-09,beauty_shop_2,273052.180000000,273052.180000000,60154.250000000,24335.454139000,2669.310000000,1986.420107000,0,0
0,2022-04-10,beauty_shop_2,286430.300000000,286430.300000000,64144.560000000,25786.767328000,2666.550000000,2023.783818000,0,0
0,2022-04-11,beauty_shop_2,247052.700000000,247052.700000000,60383.360000000,24776.162913000,2770.140000000,2000.000000000,0,0
0,2022-04-12,beauty_shop_2,280634.070000000,280634.070000000,61128.290000000,22865.711632000,2608.050000000,1993.647512000,0,0
0,2022-04-13,beauty_shop_2,204326.590000000,204326.590000000,59598.480000000,18876.677913000,1981.290000000,3583.747080000,0,0
0,2022-04-14,beauty_shop_2,272137.330000000,272137.330000000,59051.140000000,18481.783690000,1911.810000000,2068.023563000,0,0
0,2022-04-15,beauty_shop_2,272288.070000000,272288.070000000,60405.260000000,24866.546755000,2522.520000000,2073.037824000,0,0
0,2022-04-16,beauty_shop_2,280193.400000000,280193.400000000,60322.770000000,26018.128005000,2516.760000000,2060.442336000,0,0
0,2022-04-17,beauty_shop_2,276440.280000000,276440.280000000,64688.150000000,28373.865221000,2522.240000000,1822.625961000,0,0
0,2022-04-18,beauty_shop_2,275595.730000000,275595.730000000,63208.010000000,28418.754119000,3596.940000000,2215.173756000,0,0
0,2022-04-19,beauty_shop_2,272762.260000000,272762.260000000,61551.690000000,25715.628282000,3593.950000000,2141.515183000,0,0
0,2022-04-20,beauty_shop_2,288010.160000000,288010.160000000,62324.880000000,24459.375499000,3592.680000000,2077.278594000,0,0
0,2022-04-21,beauty_shop_2,278965.710000000,278965.710000000,63170.120000000,24807.438181000,3550.320000000,1528.548943000,0,0
0,2022-04-22,beauty_shop_2,317267.570000000,317267.570000000,68658.290000000,25329.671429000,3561.380000000,1964.520234000,0,0
0,2022-04-23,beauty_shop_2,322299.260000000,322299.260000000,70763.410000000,27559.914606000,4265.960000000,1550.000000000,0,0
0,2022-04-24,beauty_shop_2,365753.960000000,365753.960000000,76743.450000000,31279.008634000,4251.950000000,1550.000000000,0,0
0,2022-04-25,beauty_shop_2,343513.910000000,343513.910000000,70496.000000000,31212.264582000,4551.750000000,2511.583011000,0,0
0,2022-04-26,beauty_shop_2,385212.470000000,385212.470000000,63503.600000000,25058.066707000,4983.060000000,2227.885251000,0,0
0,2022-04-27,beauty_shop_2,317458.810000000,317458.810000000,58509.890000000,26579.988114000,4289.940000000,1550.000000000,0,0
0,2022-04-28,beauty_shop_2,389578.340000000,389578.340000000,57010.950000000,25233.786690000,3120.730000000,1547.869338000,0,0
0,2022-04-29,beauty_shop_2,217663.570000000,217663.570000000,55631.000000000,25143.930582000,3000.000000000,1545.195949000,0,0
0,2022-04-30,beauty_shop_2,319726.920000000,319726.920000000,58978.240000000,26610.227982000,3000.000000000,1533.865264000,0,0
0,2022-05-01,beauty_shop_2,303406.240000000,303406.240000000,62083.840000000,29667.935144000,2598.670000000,1549.744946000,0,0
0,2022-05-02,beauty_shop_2,284872.770000000,284872.770000000,59964.590000000,33354.771512000,2935.980000000,1665.778858000,0,0
0,2022-05-03,beauty_shop_2,291241.110000000,291241.110000000,58839.530000000,32330.969517000,2818.450000000,1828.313149000,0,0
0,2022-05-04,beauty_shop_2,268558.070000000,268558.070000000,60493.450000000,30750.325370000,2039.250000000,1800.000000000,0,0
0,2022-05-05,beauty_shop_2,259076.990000000,259076.990000000,60009.880000000,36133.821406000,3030.360000000,2350.000000000,0,0
0,2022-05-06,beauty_shop_2,269408.010000000,269408.010000000,59475.620000000,31202.933395000,2649.310000000,2350.000000000,0,0
0,2022-05-07,beauty_shop_2,268216.550000000,268216.550000000,59927.340000000,29434.287712000,2650.000000000,2100.000000000,0,0
0,2022-05-08,beauty_shop_2,249782.590000000,249782.590000000,64955.320000000,28359.094793000,2643.850000000,2100.000000000,0,0
0,2022-05-09,beauty_shop_2,293907.020000000,293907.020000000,62486.810000000,28747.105324000,2499.120000000,1762.867248000,0,0
0,2022-05-10,beauty_shop_2,281040.220000000,281040.220000000,61703.360000000,31086.455434000,2649.960000000,2481.286723000,0,0
0,2022-05-11,beauty_shop_2,275681.600000000,275681.600000000,60556.570000000,30597.026198000,2494.540000000,2002.760163000,0,0
0,2022-05-12,beauty_shop_2,279050.940000000,279050.940000000,58576.350000000,28567.066092000,2497.750000000,2000.000000000,0,0
0,2022-05-13,beauty_shop_2,255539.490000000,255539.490000000,62024.660000000,26440.782758000,2535.040000000,2000.000000000,0,0
0,2022-05-14,beauty_shop_2,288925.670000000,288925.670000000,63472.580000000,30791.845069000,2450.000000000,2998.129622000,0,0
0,2022-05-15,beauty_shop_2,305094.130000000,305094.130000000,67634.520000000,35955.464558000,2448.320000000,2634.075112000,0,0
0,2022-05-16,beauty_shop_2,279003.030000000,279003.030000000,62648.300000000,33202.107055000,2046.440000000,2000.000000000,0,0
0,2022-05-17,beauty_shop_2,287066.230000000,287066.230000000,62116.290000000,31430.712178000,2038.750000000,5708.393379000,0,0
0,2022-05-18,beauty_shop_2,276339.450000000,276339.450000000,61281.130000000,31835.999830000,2039.960000000,4003.470509000,0,0
0,2022-05-19,beauty_shop_2,286573.440000000,286573.440000000,59706.040000000,28660.649478000,3231.600000000,4000.000000000,0,0
0,2022-05-20,beauty_shop_2,310777.750000000,310777.750000000,66975.360000000,29872.390739000,3650.000000000,2000.000000000,0,0
0,2022-05-21,beauty_shop_2,462282.120000000,462282.120000000,79100.560000000,36054.981459000,3643.530000000,4000.000000000,0,0
0,2022-05-22,beauty_shop_2,493850.930000000,493850.930000000,97185.590000000,47764.731647000,3640.440000000,4000.000000000,0,0
0,2022-05-23,beauty_shop_2,405699.190000000,405699.190000000,90332.480000000,48755.012989000,4850.000000000,2000.000000000,0,0
0,2022-05-24,beauty_shop_2,403953.180000000,403953.180000000,88963.360000000,41840.103316000,4837.560000000,2000.000000000,0,0
0,2022-05-25,beauty_shop_2,398292.290000000,398292.290000000,86978.820000000,39897.917630000,4850.000000000,2000.000000000,0,0
0,2022-05-26,beauty_shop_2,438858.180000000,438858.180000000,78856.100000000,34155.141258000,4850.000000000,2000.000000000,0,0
0,2022-05-27,beauty_shop_2,447715.390000000,447715.390000000,81385.690000000,31727.139503000,3685.220000000,2000.000000000,0,0
0,2022-05-28,beauty_shop_2,536518.930000000,536518.930000000,84484.520000000,38239.489937000,3284.550000000,2000.000000000,0,0
0,2022-05-29,beauty_shop_2,424151.340000000,424151.340000000,96549.030000000,43206.328700000,3497.270000000,2000.000000000,0,0
0,2022-05-30,beauty_shop_2,504266.120000000,504266.120000000,97002.910000000,44196.245171000,2799.200000000,2000.000000000,0,0
0,2022-05-31,beauty_shop_2,445190.840000000,445190.840000000,86760.230000000,40978.788417000,2004.330000000,2000.000000000,0,0
0,2022-06-01,beauty_shop_2,320349.280000000,320349.280000000,62307.620000000,30526.302530000,1697.950000000,4000.000000000,0,0
0,2022-06-02,beauty_shop_2,297903.270000000,297903.270000000,58803.900000000,31209.203751000,1699.710000000,2000.000000000,0,0
0,2022-06-03,beauty_shop_2,338418.990000000,338418.990000000,58800.530000000,26683.470178000,1700.000000000,1500.827236000,0,0
0,2022-06-04,beauty_shop_2,289293.230000000,289293.230000000,60071.330000000,25384.304363000,1700.000000000,1500.015585000,0,0
0,2022-06-05,beauty_shop_2,273500.340000000,273500.340000000,63088.990000000,27694.692918000,1699.480000000,1556.295085000,0,0
0,2022-06-06,beauty_shop_2,263820.720000000,263820.720000000,56122.510000000,27797.023127000,1499.630000000,1500.000000000,0,0
0,2022-06-07,beauty_shop_2,268071.830000000,268071.830000000,58173.280000000,29912.803006000,1649.900000000,2820.836624000,0,0
0,2022-06-08,beauty_shop_2,265521.430000000,265521.430000000,62289.890000000,26834.853656000,2217.090000000,1908.622399000,0,0
0,2022-06-09,beauty_shop_2,260323.300000000,260323.300000000,61448.740000000,26487.796917000,2647.950000000,3000.000000000,0,0
0,2022-06-10,beauty_shop_2,283222.250000000,283222.250000000,68013.670000000,22795.810657000,3038.650000000,1893.355342000,0,0
0,2022-06-11,beauty_shop_2,275937.830000000,275937.830000000,69900.990000000,23845.185174000,3013.380000000,2606.910204000,0,0
0,2022-06-12,beauty_shop_2,299696.280000000,299696.280000000,72546.780000000,26313.396202000,3049.970000000,1500.000000000,0,0
0,2022-06-13,beauty_shop_2,264104.700000000,264104.700000000,69100.590000000,25432.786906000,2643.840000000,2200.000000000,0,0
0,2022-06-14,beauty_shop_2,279066.010000000,279066.010000000,68576.490000000,26680.388914000,1799.880000000,2200.000000000,0,0
0,2022-06-15,beauty_shop_2,329120.150000000,329120.150000000,71434.500000000,27381.321039000,1376.660000000,3790.997141000,0,0
0,2022-06-16,beauty_shop_2,297015.710000000,297015.710000000,73316.650000000,25614.896172000,2196.680000000,4421.503897000,0,0
0,2022-06-17,beauty_shop_2,281105.410000000,281105.410000000,71164.070000000,25970.002063000,2200.000000000,2628.565859000,0,0
0,2022-06-18,beauty_shop_2,283578.150000000,283578.150000000,71758.130000000,23051.848915000,2200.000000000,2500.000000000,0,0
0,2022-06-19,beauty_shop_2,280051.290000000,280051.290000000,76352.430000000,22736.904454000,2199.150000000,4602.452378000,0,0
0,2022-06-20,beauty_shop_2,281440.470000000,281440.470000000,72606.120000000,22504.975565000,2199.120000000,2618.429515000,0,0
0,2022-06-21,beauty_shop_2,317349.450000000,317349.450000000,70796.500000000,22365.375356000,2176.620000000,2629.526407000,0,0
0,2022-06-22,beauty_shop_2,334382.150000000,334382.150000000,69524.930000000,20066.842055000,2194.310000000,2500.000000000,0,0
0,2022-06-23,beauty_shop_2,320601.850000000,320601.850000000,69692.240000000,21348.796769000,2503.350000000,1748.869728000,0,0
0,2022-06-24,beauty_shop_2,320152.100000000,320152.100000000,78061.360000000,20043.074506000,2537.430000000,1094.157086000,0,0
0,2022-06-25,beauty_shop_2,404037.680000000,404037.680000000,94160.210000000,28787.279527000,3065.170000000,3380.662194000,0,0
0,2022-06-26,beauty_shop_2,429448.260000000,429448.260000000,112419.210000000,35320.121053000,3019.540000000,4435.080407000,0,0
0,2022-06-27,beauty_shop_2,400390.890000000,400390.890000000,108089.490000000,35672.432396000,2972.260000000,2983.439436000,0,0
0,2022-06-28,beauty_shop_2,435510.090000000,435510.090000000,101427.210000000,37498.747380000,3099.260000000,2905.191146000,0,0
0,2022-06-29,beauty_shop_2,323448.680000000,323448.680000000,84792.810000000,37636.703314000,3067.920000000,1925.932540000,0,0
0,2022-06-30,beauty_shop_2,416593.030000000,416593.030000000,97550.370000000,36877.685616000,3095.100000000,2772.127054000,0,0
0,2022-07-01,beauty_shop_2,360735.100000000,360735.100000000,98601.760000000,33126.531310000,3091.840000000,3278.523121000,0,0
0,2022-07-02,beauty_shop_2,368281.980000000,368281.980000000,102102.090000000,34963.410166000,3089.570000000,2107.669386000,0,0
0,2022-07-03,beauty_shop_2,355131.870000000,355131.870000000,106868.980000000,36302.058125000,3097.050000000,2774.131047000,0,0
0,2022-07-04,beauty_shop_2,389655.790000000,389655.790000000,104424.410000000,33324.820303000,2777.930000000,4700.000000000,0,0
0,2022-07-05,beauty_shop_2,411683.820000000,411683.820000000,99617.760000000,38831.567068000,2191.630000000,2831.558482000,0,0
0,2022-07-06,beauty_shop_2,303686.620000000,303686.620000000,75613.970000000,34278.469935000,2195.660000000,4347.986825000,0,0
0,2022-07-07,beauty_shop_2,280515.360000000,280515.360000000,79474.730000000,37072.670841000,2199.910000000,4571.549613000,0,0
0,2022-07-08,beauty_shop_2,273925.980000000,273925.980000000,78793.590000000,29732.711803000,2191.570000000,4333.525164000,0,0
0,2022-07-09,beauty_shop_2,293929.710000000,293929.710000000,80009.010000000,28366.229528000,2167.790000000,4124.875614000,0,0
0,2022-07-10,beauty_shop_2,296850.280000000,296850.280000000,82979.450000000,30463.135396000,2190.150000000,3039.451214000,0,0
0,2022-07-11,beauty_shop_2,271096.210000000,271096.210000000,77823.430000000,27285.958669000,1641.970000000,1951.818884000,0,0
0,2022-07-12,beauty_shop_2,255416.510000000,255416.510000000,69338.400000000,23999.297729000,1672.540000000,1950.098682000,0,0
0,2022-07-13,beauty_shop_2,249287.950000000,249287.950000000,66264.170000000,21615.217723000,1674.800000000,3747.653159000,0,0
0,2022-07-14,beauty_shop_2,288995.390000000,288995.390000000,64635.340000000,20918.980022000,1698.520000000,3899.886281000,0,0
0,2022-07-15,beauty_shop_2,289437.640000000,289437.640000000,67505.030000000,17351.944828000,1695.990000000,3884.881464000,0,0
0,2022-07-16,beauty_shop_2,281602.690000000,281602.690000000,69917.660000000,16650.292039000,1671.630000000,3330.137009000,0,0
0,2022-07-17,beauty_shop_2,293654.650000000,293654.650000000,71877.350000000,19880.555276000,903.250000000,2310.289806000,0,0
0,2022-07-18,beauty_shop_2,278243.370000000,278243.370000000,69412.750000000,18742.264406000,1057.780000000,1575.472071000,0,0
0,2022-07-19,beauty_shop_2,295087.620000000,295087.620000000,67132.850000000,18038.514975000,1495.310000000,1318.191054000,0,0
0,2022-07-20,beauty_shop_2,306296.920000000,306296.920000000,65379.500000000,20009.452378000,1677.150000000,1996.408298000,0,0
0,2022-07-21,beauty_shop_2,327840.580000000,327840.580000000,65114.760000000,22028.426233000,1667.470000000,1761.547587000,0,0
0,2022-07-22,beauty_shop_2,317428.680000000,317428.680000000,68951.680000000,22793.137557000,1682.830000000,2011.787853000,0,0
0,2022-07-23,beauty_shop_2,324473.870000000,324473.870000000,71597.130000000,21940.701680000,1689.770000000,4202.657067000,0,0
0,2022-07-24,beauty_shop_2,344769.470000000,344769.470000000,74685.400000000,28202.181960000,1676.000000000,2500.000000000,0,0
0,2022-07-25,beauty_shop_2,330832.640000000,330832.640000000,71813.620000000,30065.052132000,1745.720000000,4700.000000000,0,0
0,2022-07-26,beauty_shop_2,330828.500000000,330828.500000000,68670.150000000,31043.892215000,2230.380000000,2693.556816000,0,0
0,2022-07-27,beauty_shop_2,353388.900000000,353388.900000000,67225.670000000,32318.905846000,1917.450000000,2235.619602000,0,0
0,2022-07-28,beauty_shop_2,366987.580000000,366987.580000000,66420.770000000,32388.201626000,1865.370000000,2300.643538000,0,0
0,2022-07-29,beauty_shop_2,315475.290000000,315475.290000000,65934.760000000,31370.377224000,2340.550000000,4042.284295000,0,0
0,2022-07-30,beauty_shop_2,381351.640000000,381351.640000000,68851.870000000,32428.889029000,2285.880000000,2300.000000000,0,0
0,2022-07-31,beauty_shop_2,274577.150000000,274577.150000000,71274.070000000,34765.944178000,2197.770000000,2300.000000000,0,0
0,2022-08-01,beauty_shop_2,331284.460000000,331284.460000000,70170.600000000,33675.870557000,2447.090000000,2300.000000000,0,0
0,2022-08-02,beauty_shop_2,343352.110000000,343352.110000000,67022.230000000,35151.361389000,2450.330000000,2816.519814000,0,0
0,2022-08-03,beauty_shop_2,324736.670000000,324736.670000000,66289.400000000,36115.782025000,2467.300000000,4300.000000000,0,0
0,2022-08-04,beauty_shop_2,303548.530000000,303548.530000000,69007.340000000,34823.558313000,1905.000000000,4004.054699000,0,0
0,2022-08-05,beauty_shop_2,294948.200000000,294948.200000000,69586.390000000,32987.103734000,2786.560000000,2143.082252000,1699.646841000,0
0,2022-08-06,beauty_shop_2,315355.690000000,315355.690000000,70836.240000000,32842.124062000,2790.500000000,2300.000000000,1699.841524000,0
0,2022-08-07,beauty_shop_2,327250.080000000,327250.080000000,75665.110000000,36186.518034000,2794.950000000,2150.000000000,1699.774374000,0
0,2022-08-08,beauty_shop_2,305196.610000000,305196.610000000,75192.230000000,36008.120027000,2288.660000000,2150.000000000,1549.972689000,0
0,2022-08-09,beauty_shop_2,309313.450000000,309313.450000000,70650.870000000,36472.606859000,2281.770000000,1963.927229000,1665.138175000,0
0,2022-08-10,beauty_shop_2,322431.540000000,322431.540000000,66115.540000000,35243.357727000,2982.980000000,2300.000000000,1649.913616000,0
0,2022-08-11,beauty_shop_2,299078.740000000,299078.740000000,61815.060000000,32610.859766000,2934.690000000,2100.386103000,1339.290130000,0
0,2022-08-12,beauty_shop_2,283879.210000000,283879.210000000,58083.690000000,27710.661634000,2942.070000000,1539.001938000,1349.421297000,0
0,2022-08-13,beauty_shop_2,289407.290000000,289407.290000000,52792.560000000,27881.047942000,2988.220000000,2414.905940000,1325.171596000,0
0,2022-08-14,beauty_shop_2,328347.680000000,328347.680000000,56380.130000000,31260.474109000,2995.700000000,3854.834522000,1333.850718000,0
0,2022-08-15,beauty_shop_2,318865.750000000,318865.750000000,55487.680000000,30152.073636000,3066.380000000,2100.000000000,1359.256153000,0
0,2022-08-16,beauty_shop_2,300491.640000000,300491.640000000,53768.920000000,34251.019483000,3082.860000000,2100.000000000,1293.580257000,0
0,2022-08-17,beauty_shop_2,290110.240000000,290110.240000000,53105.250000000,34309.351385000,3090.790000000,1950.000000000,1432.504401000,0
0,2022-08-18,beauty_shop_2,304101.790000000,304101.790000000,51932.430000000,35469.560142000,3205.490000000,2100.003853000,1449.899577000,0
0,2022-08-19,beauty_shop_2,288748.780000000,288748.780000000,53125.350000000,36113.547469000,3390.520000000,2100.000000000,1426.005201000,0
0,2022-08-20,beauty_shop_2,333988.490000000,333988.490000000,55415.050000000,35996.715058000,3402.370000000,2100.000000000,1349.995508000,0
0,2022-08-21,beauty_shop_2,350558.080000000,350558.080000000,56083.300000000,38900.956569000,3260.110000000,2100.000000000,1349.669216000,0
0,2022-08-22,beauty_shop_2,322177.680000000,322177.680000000,57278.820000000,34321.078844000,3126.100000000,2100.000000000,1422.172914000,0
0,2022-08-23,beauty_shop_2,337917.010000000,337917.010000000,57644.990000000,36158.875960000,3065.950000000,3497.191602000,1296.564366000,0
0,2022-08-24,beauty_shop_2,539895.670000000,539895.670000000,68330.290000000,37465.328404000,3028.960000000,2173.124976000,1296.444841000,0
0,2022-08-25,beauty_shop_2,480557.250000000,480557.250000000,77127.740000000,42626.431842000,3399.910000000,1923.609516000,1299.632632000,0
0,2022-08-26,beauty_shop_2,517055.510000000,517055.510000000,82761.040000000,41268.048014000,3171.140000000,1528.851388000,1300.000000000,0
0,2022-08-27,beauty_shop_2,470608.480000000,470608.480000000,84838.320000000,48770.822505000,3337.830000000,2962.643527000,1299.998178000,0
0,2022-08-28,beauty_shop_2,542984.110000000,542984.110000000,86394.670000000,57090.968949000,2784.780000000,2000.000000000,1295.962918000,0
0,2022-08-29,beauty_shop_2,473838.050000000,473838.050000000,87391.790000000,48951.898300000,3441.700000000,3463.938526000,1298.010962000,0
0,2022-08-30,beauty_shop_2,410290.040000000,410290.040000000,87070.870000000,48991.767561000,3479.800000000,3510.423529000,1781.414725000,0
0,2022-08-31,beauty_shop_2,369647.790000000,369647.790000000,86208.350000000,47479.639790000,3466.370000000,2149.440204000,1799.749936000,0
0,2022-09-01,beauty_shop_2,398752.040000000,398752.040000000,94493.030000000,45984.301358000,3569.200000000,3535.460531000,1699.957086000,0
0,2022-09-02,beauty_shop_2,375203.860000000,375203.860000000,97184.610000000,38486.762962000,3824.620000000,3556.684460000,1598.902258000,0
0,2022-09-03,beauty_shop_2,404096.150000000,404096.150000000,98538.010000000,40324.006849000,3819.830000000,3588.412691000,1599.841699000,0
0,2022-09-04,beauty_shop_2,400049.660000000,400049.660000000,93135.370000000,46985.157153000,3816.240000000,2082.449006000,1595.037929000,0
0,2022-09-05,beauty_shop_2,542111.940000000,542111.940000000,98296.280000000,51776.606012000,4088.620000000,3659.049756000,1793.257590000,0
0,2022-09-06,beauty_shop_2,486277.700000000,486277.700000000,91285.290000000,49515.522622000,4157.900000000,3678.684392000,1799.864108000,0
0,2022-09-07,beauty_shop_2,312651.990000000,312651.990000000,70355.500000000,39369.573883000,3823.800000000,2000.000000000,1699.920322000,0
0,2022-09-08,beauty_shop_2,274497.230000000,274497.230000000,68348.300000000,39761.058051000,3762.640000000,3700.000000000,1699.934001000,0
0,2022-09-09,beauty_shop_2,263204.490000000,263204.490000000,67081.360000000,33482.993392000,3493.880000000,2000.000000000,1696.327051000,0
0,2022-09-10,beauty_shop_2,281426.530000000,281426.530000000,66442.520000000,30933.739007000,3407.360000000,3700.000000000,1699.889583000,0
0,2022-09-11,beauty_shop_2,294065.830000000,294065.830000000,67601.020000000,34194.033061000,3527.600000000,3700.000000000,1699.993426000,0
0,2022-09-12,beauty_shop_2,254297.490000000,254297.490000000,67356.880000000,29970.396013000,3625.330000000,3550.000000000,1642.231526000,0
0,2022-09-13,beauty_shop_2,288535.630000000,288535.630000000,65959.470000000,29938.066902000,3768.280000000,2000.000000000,1050.000000000,0
0,2022-09-14,beauty_shop_2,285065.270000000,285065.270000000,63604.470000000,27271.768847000,3897.550000000,3700.000000000,1045.030026000,0
0,2022-09-15,beauty_shop_2,289477.310000000,289477.310000000,64205.350000000,26110.226652000,3791.600000000,3700.000000000,1050.000000000,0
0,2022-09-16,beauty_shop_2,265694.780000000,265694.780000000,64354.370000000,22883.549894000,3781.840000000,1850.000000000,1049.937013000,0
0,2022-09-17,beauty_shop_2,275158.780000000,275158.780000000,59216.960000000,25524.640060000,3767.610000000,1884.294435000,1049.797311000,0
0,2022-09-18,beauty_shop_2,302710.440000000,302710.440000000,68455.880000000,30281.580559000,3785.930000000,3700.000000000,1049.967018000,0
0,2022-09-19,beauty_shop_2,284186.180000000,284186.180000000,67488.850000000,30172.108914000,3452.890000000,3700.000000000,1049.995726000,0
0,2022-09-20,beauty_shop_2,309161.760000000,309161.760000000,67602.050000000,29672.998985000,3431.180000000,1850.000000000,1549.859350000,0
0,2022-09-21,beauty_shop_2,329578.580000000,329578.580000000,67643.310000000,30424.321343000,3169.640000000,1850.000000000,1538.461001000,0
0,2022-09-22,beauty_shop_2,307971.630000000,307971.630000000,68043.020000000,29643.502028000,3194.880000000,4000.000000000,1549.854021000,0
0,2022-09-23,beauty_shop_2,308057.780000000,308057.780000000,69924.950000000,31495.467698000,2971.150000000,2150.000000000,1549.863094000,0
0,2022-09-24,beauty_shop_2,340060.670000000,340060.670000000,70980.720000000,36213.919582000,3156.680000000,4000.000000000,1549.767678000,0
0,2022-09-25,beauty_shop_2,367679.020000000,367679.020000000,72063.210000000,39239.068292000,3184.430000000,4000.000000000,1549.855252000,0
0,2022-09-26,beauty_shop_2,361653.090000000,361653.090000000,71856.960000000,41474.438059000,3183.900000000,4000.000000000,1549.783286000,0
0,2022-09-27,beauty_shop_2,369355.510000000,369355.510000000,69634.970000000,40529.802372000,3188.820000000,1992.873109000,1549.687243000,0
0,2022-09-28,beauty_shop_2,398453.530000000,398453.530000000,68943.680000000,38121.127880000,3184.300000000,2464.110356000,1549.852996000,0
0,2022-09-29,beauty_shop_2,454688.300000000,454688.300000000,68844.170000000,38524.583151000,3196.900000000,3953.588522000,1549.797425000,0
0,2022-09-30,beauty_shop_2,488041.590000000,488041.590000000,69583.260000000,37279.425862000,3592.720000000,2518.208389000,1728.459381000,0
0,2022-10-01,beauty_shop_2,433959.120000000,433959.120000000,69983.160000000,39807.999366000,3590.750000000,2492.624855000,1549.932240000,0
0,2022-10-02,beauty_shop_2,414572.770000000,414572.770000000,72699.390000000,44627.136971000,3589.320000000,2380.365480000,1549.838150000,0
0,2022-10-03,beauty_shop_2,383095.650000000,383095.650000000,71179.200000000,47387.954252000,3328.750000000,2453.500830000,1499.667494000,0
0,2022-10-04,beauty_shop_2,423330.310000000,423330.310000000,68897.300000000,37195.930594000,3769.030000000,5598.781514000,740.297805000,0
0,2022-10-05,beauty_shop_2,417419.250000000,417419.250000000,67457.090000000,38072.988555000,3778.010000000,5684.063092000,0,0
0,2022-10-06,beauty_shop_2,328442.280000000,328442.280000000,63234.900000000,37679.220350000,3702.200000000,5454.349845000,0,0
0,2022-10-07,beauty_shop_2,273397.290000000,273397.290000000,63923.740000000,34690.490036000,2935.270000000,2361.937239000,0,0
0,2022-10-08,beauty_shop_2,276815.550000000,276815.550000000,64887.960000000,36565.924841000,2920.040000000,4151.363970000,0,0
0,2022-10-09,beauty_shop_2,280583.830000000,280583.830000000,68527.940000000,40330.083854000,2934.110000000,2150.000000000,0,0
0,2022-10-10,beauty_shop_2,275205.240000000,275205.240000000,67095.100000000,37378.277356000,2702.350000000,2150.000000000,0,0
0,2022-10-11,beauty_shop_2,271126.880000000,271126.880000000,68828.580000000,34058.236038000,2907.080000000,2150.000000000,0,0
